date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_total_deaths_mean,country,region
2020-05-24,,,1,58,US,MT
2020-05-25,,,1,59,US,MT
2020-05-26,,,1,60,US,MT
2020-05-27,,,1,61,US,MT
2020-05-28,,,1,62,US,MT
2020-05-29,,,1,63,US,MT
2020-05-30,,,0,63,US,MT
2020-05-31,,,0,63,US,MT
2020-06-01,,,0,63,US,MT
2020-06-02,,,0,63,US,MT
2020-06-03,,,0,63,US,MT
2020-06-04,,,0,63,US,MT
2020-06-05,,,0,63,US,MT
2020-06-06,,,0,63,US,MT
2020-06-07,,,0,63,US,MT
2020-06-08,,,0,63,US,MT
2020-06-09,,,0,63,US,MT
2020-06-10,,,0,63,US,MT
2020-06-11,,,0,63,US,MT
2020-06-12,,,0,63,US,MT
2020-06-13,,,0,63,US,MT
2020-06-14,,,0,63,US,MT
2020-06-15,,,0,63,US,MT
2020-06-16,,,0,63,US,MT
2020-06-17,,,0,63,US,MT
2020-06-18,,,0,63,US,MT
2020-06-19,,,0,63,US,MT
2020-06-20,,,0,63,US,MT
2020-06-21,,,0,63,US,MT
2020-06-22,,,0,63,US,MT
2020-06-23,,,0,63,US,MT
2020-06-24,,,0,63,US,MT
2020-06-25,,,0,63,US,MT
2020-06-26,,,0,63,US,MT
2020-06-27,,,0,63,US,MT
2020-06-28,,,0,63,US,MT
2020-06-29,,,0,63,US,MT
2020-06-30,,,0,63,US,MT
2020-02-22,,,,,US,NC
2020-02-23,,,,,US,NC
2020-02-24,,,,,US,NC
2020-02-25,,,,,US,NC
2020-02-26,,,,,US,NC
2020-02-27,,,,,US,NC
2020-02-28,,,,,US,NC
2020-02-29,,,,,US,NC
2020-03-01,,,,,US,NC
2020-03-02,,,,,US,NC
2020-03-03,,,,,US,NC
2020-03-04,,,,,US,NC
2020-03-05,,,,,US,NC
2020-03-06,,,,,US,NC
2020-03-07,,,,,US,NC
2020-03-08,,,,,US,NC
2020-03-09,,,,,US,NC
2020-03-10,,,,,US,NC
2020-03-11,,,,,US,NC
2020-03-12,,,,,US,NC
2020-03-13,,,,,US,NC
2020-03-14,,,,,US,NC
2020-03-15,,,,,US,NC
2020-03-16,,,,,US,NC
2020-03-17,,,,,US,NC
2020-03-18,,,,,US,NC
2020-03-19,,,,,US,NC
2020-03-20,,,,,US,NC
2020-03-21,,,,,US,NC
2020-03-22,,,,,US,NC
2020-03-23,,,,,US,NC
2020-03-24,,,,,US,NC
2020-03-25,1,1,,,US,NC
2020-03-26,1,2,,,US,NC
2020-03-27,1,3,,,US,NC
2020-03-28,1,4,,,US,NC
2020-03-29,0,4,,,US,NC
2020-03-30,2,6,,,US,NC
2020-03-31,2,8,,,US,NC
2020-04-01,2,10,,,US,NC
2020-04-02,,,4,14,US,NC
2020-04-03,,,5,19,US,NC
2020-04-04,,,5,24,US,NC
2020-04-05,,,5,29,US,NC
2020-04-06,,,5,34,US,NC
2020-04-07,,,5,39,US,NC
2020-04-08,,,5,44,US,NC
2020-04-09,,,5,49,US,NC
2020-04-10,,,5,54,US,NC
2020-04-11,,,4,58,US,NC
2020-04-12,,,4,62,US,NC
2020-04-13,,,4,66,US,NC
2020-04-14,,,3,69,US,NC
2020-04-15,,,3,72,US,NC
2020-04-16,,,3,75,US,NC
2020-04-17,,,2,77,US,NC
2020-04-18,,,2,79,US,NC
2020-04-19,,,2,81,US,NC
2020-04-20,,,2,83,US,NC
2020-04-21,,,2,85,US,NC
2020-04-22,,,1,86,US,NC
2020-04-23,,,1,87,US,NC
2020-04-24,,,1,88,US,NC
2020-04-25,,,1,89,US,NC
2020-04-26,,,1,90,US,NC
2020-04-27,,,1,91,US,NC
2020-04-28,,,1,92,US,NC
2020-04-29,,,1,93,US,NC
2020-04-30,,,1,94,US,NC
2020-05-01,,,1,95,US,NC
2020-05-02,,,1,96,US,NC
2020-05-03,,,1,97,US,NC
2020-05-04,,,1,98,US,NC
2020-05-05,,,1,99,US,NC
2020-05-06,,,1,100,US,NC
2020-05-07,,,1,101,US,NC
2020-05-08,,,1,102,US,NC
2020-05-09,,,1,103,US,NC
2020-05-10,,,1,104,US,NC
2020-05-11,,,1,105,US,NC
2020-05-12,,,1,106,US,NC
2020-05-13,,,1,107,US,NC
2020-05-14,,,1,108,US,NC
2020-05-15,,,1,109,US,NC
2020-05-16,,,1,110,US,NC
2020-05-17,,,1,111,US,NC
2020-05-18,,,1,112,US,NC
2020-05-19,,,1,113,US,NC
2020-05-20,,,1,114,US,NC
2020-05-21,,,1,115,US,NC
2020-05-22,,,1,116,US,NC
2020-05-23,,,1,117,US,NC
2020-05-24,,,0,117,US,NC
2020-05-25,,,0,117,US,NC
2020-05-26,,,0,117,US,NC
2020-05-27,,,0,117,US,NC
2020-05-28,,,0,117,US,NC
2020-05-29,,,0,117,US,NC
2020-05-30,,,0,117,US,NC
2020-05-31,,,0,117,US,NC
2020-06-01,,,0,117,US,NC
2020-06-02,,,0,117,US,NC
2020-06-03,,,0,117,US,NC
2020-06-04,,,0,117,US,NC
2020-06-05,,,0,117,US,NC
2020-06-06,,,0,117,US,NC
2020-06-07,,,0,117,US,NC
2020-06-08,,,0,117,US,NC
2020-06-09,,,0,117,US,NC
2020-06-10,,,0,117,US,NC
2020-06-11,,,0,117,US,NC
2020-06-12,,,0,117,US,NC
2020-06-13,,,0,117,US,NC
2020-06-14,,,0,117,US,NC
2020-06-15,,,0,117,US,NC
2020-06-16,,,0,117,US,NC
2020-06-17,,,0,117,US,NC
2020-06-18,,,0,117,US,NC
2020-06-19,,,0,117,US,NC
2020-06-20,,,0,117,US,NC
2020-06-21,,,0,117,US,NC
2020-06-22,,,0,117,US,NC
2020-06-23,,,0,117,US,NC
2020-06-24,,,0,117,US,NC
2020-06-25,,,0,117,US,NC
2020-06-26,,,0,117,US,NC
2020-06-27,,,0,117,US,NC
2020-06-28,,,0,117,US,NC
2020-06-29,,,0,117,US,NC
2020-06-30,,,0,117,US,NC
2020-02-19,,,,,US,ND
2020-02-20,,,,,US,ND
2020-02-21,,,,,US,ND
2020-02-22,,,,,US,ND
2020-02-23,,,,,US,ND
2020-02-24,,,,,US,ND
2020-02-25,,,,,US,ND
2020-02-26,,,,,US,ND
2020-02-27,,,,,US,ND
2020-02-28,,,,,US,ND
2020-02-29,,,,,US,ND
2020-03-01,,,,,US,ND
2020-03-02,,,,,US,ND
2020-03-03,,,,,US,ND
2020-03-04,,,,,US,ND
2020-03-05,,,,,US,ND
2020-03-06,,,,,US,ND
2020-03-07,,,,,US,ND
2020-03-08,,,,,US,ND
2020-03-09,,,,,US,ND
2020-03-10,,,,,US,ND
2020-03-11,,,,,US,ND
2020-03-12,,,,,US,ND
2020-03-13,,,,,US,ND
2020-03-14,,,,,US,ND
2020-03-15,,,,,US,ND
2020-03-16,,,,,US,ND
2020-03-17,,,,,US,ND
2020-03-18,,,,,US,ND
2020-03-19,,,,,US,ND
2020-03-20,,,,,US,ND
2020-03-21,,,,,US,ND
2020-03-22,,,,,US,ND
2020-03-23,,,,,US,ND
2020-03-24,,,,,US,ND
2020-03-25,,,,,US,ND
2020-03-26,,,,,US,ND
2020-03-27,,,,,US,ND
2020-03-28,1,1,,,US,ND
2020-03-29,0,1,,,US,ND
2020-03-30,1,2,,,US,ND
2020-03-31,1,3,,,US,ND
2020-04-01,0,3,,,US,ND
2020-04-02,,,3,6,US,ND
2020-04-03,,,3,9,US,ND
2020-04-04,,,2,11,US,ND
2020-04-05,,,2,13,US,ND
2020-04-06,,,2,15,US,ND
2020-04-07,,,2,17,US,ND
2020-04-08,,,2,19,US,ND
2020-04-09,,,2,21,US,ND
2020-04-10,,,2,23,US,ND
2020-04-11,,,2,25,US,ND
2020-04-12,,,2,27,US,ND
2020-04-13,,,2,29,US,ND
2020-04-14,,,2,31,US,ND
2020-04-15,,,1,32,US,ND
2020-04-16,,,1,33,US,ND
2020-04-17,,,1,34,US,ND
2020-04-18,,,1,35,US,ND
2020-04-19,,,1,36,US,ND
2020-04-20,,,1,37,US,ND
2020-04-21,,,1,38,US,ND
2020-04-22,,,1,39,US,ND
2020-04-23,,,1,40,US,ND
2020-04-24,,,0,40,US,ND
2020-04-25,,,0,40,US,ND
2020-04-26,,,0,40,US,ND
2020-04-27,,,0,40,US,ND
2020-04-28,,,0,40,US,ND
2020-04-29,,,0,40,US,ND
2020-04-30,,,0,40,US,ND
2020-05-01,,,0,40,US,ND
2020-05-02,,,0,40,US,ND
2020-05-03,,,0,40,US,ND
2020-05-04,,,0,40,US,ND
2020-05-05,,,0,40,US,ND
2020-05-06,,,0,40,US,ND
2020-05-07,,,0,40,US,ND
2020-05-08,,,0,40,US,ND
2020-05-09,,,0,40,US,ND
2020-05-10,,,0,40,US,ND
2020-05-11,,,0,40,US,ND
2020-05-12,,,0,40,US,ND
2020-05-13,,,0,40,US,ND
2020-05-14,,,0,40,US,ND
2020-05-15,,,0,40,US,ND
2020-05-16,,,0,40,US,ND
2020-05-17,,,0,40,US,ND
2020-05-18,,,0,40,US,ND
2020-05-19,,,0,40,US,ND
2020-05-20,,,0,40,US,ND
2020-05-21,,,0,40,US,ND
2020-05-22,,,0,40,US,ND
2020-05-23,,,0,40,US,ND
2020-05-24,,,0,40,US,ND
2020-05-25,,,0,40,US,ND
2020-05-26,,,0,40,US,ND
2020-05-27,,,0,40,US,ND
2020-05-28,,,0,40,US,ND
2020-05-29,,,0,40,US,ND
2020-05-30,,,0,40,US,ND
2020-05-31,,,0,40,US,ND
2020-06-01,,,0,40,US,ND
2020-06-02,,,0,40,US,ND
2020-06-03,,,0,40,US,ND
2020-06-04,,,0,40,US,ND
2020-06-05,,,0,40,US,ND
2020-06-06,,,0,40,US,ND
2020-06-07,,,0,40,US,ND
2020-06-08,,,0,40,US,ND
2020-06-09,,,0,40,US,ND
2020-06-10,,,0,40,US,ND
2020-06-11,,,0,40,US,ND
2020-06-12,,,0,40,US,ND
2020-06-13,,,0,40,US,ND
2020-06-14,,,0,40,US,ND
2020-06-15,,,0,40,US,ND
2020-06-16,,,0,40,US,ND
2020-06-17,,,0,40,US,ND
2020-06-18,,,0,40,US,ND
2020-06-19,,,0,40,US,ND
2020-06-20,,,0,40,US,ND
2020-06-21,,,0,40,US,ND
2020-06-22,,,0,40,US,ND
2020-06-23,,,0,40,US,ND
2020-06-24,,,0,40,US,ND
2020-06-25,,,0,40,US,ND
2020-06-26,,,0,40,US,ND
2020-06-27,,,0,40,US,ND
2020-06-28,,,0,40,US,ND
2020-06-29,,,0,40,US,ND
2020-06-30,,,0,40,US,ND
2020-02-25,,,,,US,NE
2020-02-26,,,,,US,NE
2020-02-27,,,,,US,NE
2020-02-28,,,,,US,NE
2020-02-29,,,,,US,NE
2020-03-01,,,,,US,NE
2020-03-02,,,,,US,NE
2020-03-03,,,,,US,NE
2020-03-04,,,,,US,NE
2020-03-05,,,,,US,NE
2020-03-06,,,,,US,NE
2020-03-07,,,,,US,NE
2020-03-08,,,,,US,NE
2020-03-09,,,,,US,NE
2020-03-10,,,,,US,NE
2020-03-11,,,,,US,NE
2020-03-12,,,,,US,NE
2020-03-13,,,,,US,NE
2020-03-14,,,,,US,NE
2020-03-15,,,,,US,NE
2020-03-16,,,,,US,NE
2020-03-17,,,,,US,NE
2020-03-18,,,,,US,NE
2020-03-19,,,,,US,NE
2020-03-20,,,,,US,NE
2020-03-21,,,,,US,NE
2020-03-22,,,,,US,NE
2020-03-23,,,,,US,NE
2020-03-24,,,,,US,NE
2020-03-25,,,,,US,NE
2020-03-26,,,,,US,NE
2020-03-27,,,,,US,NE
2020-03-28,2,2,,,US,NE
2020-03-29,0,2,,,US,NE
2020-03-30,0,2,,,US,NE
2020-03-31,1,3,,,US,NE
2020-04-01,1,4,,,US,NE
2020-04-02,,,3,7,US,NE
2020-04-03,,,3,10,US,NE
2020-04-04,,,3,13,US,NE
2020-04-05,,,3,16,US,NE
2020-04-06,,,4,20,US,NE
2020-04-07,,,4,24,US,NE
2020-04-08,,,4,28,US,NE
2020-04-09,,,3,31,US,NE
2020-04-10,,,3,34,US,NE
2020-04-11,,,3,37,US,NE
2020-04-12,,,3,40,US,NE
2020-04-13,,,3,43,US,NE
2020-04-14,,,2,45,US,NE
2020-04-15,,,2,47,US,NE
2020-04-16,,,2,49,US,NE
2020-04-17,,,2,51,US,NE
2020-04-18,,,2,53,US,NE
2020-04-19,,,2,55,US,NE
2020-04-20,,,1,56,US,NE
2020-04-21,,,1,57,US,NE
2020-04-22,,,1,58,US,NE
2020-04-23,,,1,59,US,NE
2020-04-24,,,1,60,US,NE
2020-04-25,,,1,61,US,NE
2020-04-26,,,1,62,US,NE
2020-04-27,,,1,63,US,NE
2020-04-28,,,1,64,US,NE
2020-04-29,,,1,65,US,NE
2020-04-30,,,1,66,US,NE
2020-05-01,,,1,67,US,NE
2020-05-02,,,1,68,US,NE
2020-05-03,,,1,69,US,NE
2020-05-04,,,1,70,US,NE
2020-05-05,,,1,71,US,NE
2020-05-06,,,1,72,US,NE
2020-05-07,,,1,73,US,NE
2020-05-08,,,1,74,US,NE
2020-05-09,,,1,75,US,NE
2020-05-10,,,1,76,US,NE
2020-05-11,,,1,77,US,NE
2020-05-12,,,1,78,US,NE
2020-05-13,,,1,79,US,NE
2020-05-14,,,1,80,US,NE
2020-05-15,,,1,81,US,NE
2020-05-16,,,1,82,US,NE
2020-05-17,,,1,83,US,NE
2020-05-18,,,1,84,US,NE
2020-05-19,,,1,85,US,NE
2020-05-20,,,1,86,US,NE
2020-05-21,,,1,87,US,NE
2020-05-22,,,1,88,US,NE
2020-05-23,,,1,89,US,NE
2020-05-24,,,1,90,US,NE
2020-05-25,,,1,91,US,NE
2020-05-26,,,0,91,US,NE
2020-05-27,,,0,91,US,NE
2020-05-28,,,0,91,US,NE
2020-05-29,,,0,91,US,NE
2020-05-30,,,0,91,US,NE
2020-05-31,,,0,91,US,NE
2020-06-01,,,0,91,US,NE
2020-06-02,,,0,91,US,NE
2020-06-03,,,0,91,US,NE
2020-06-04,,,0,91,US,NE
2020-06-05,,,0,91,US,NE
2020-06-06,,,0,91,US,NE
2020-06-07,,,0,91,US,NE
2020-06-08,,,0,91,US,NE
2020-06-09,,,0,91,US,NE
2020-06-10,,,0,91,US,NE
2020-06-11,,,0,91,US,NE
2020-06-12,,,0,91,US,NE
2020-06-13,,,0,91,US,NE
2020-06-14,,,0,91,US,NE
2020-06-15,,,0,91,US,NE
2020-06-16,,,0,91,US,NE
2020-06-17,,,0,91,US,NE
2020-06-18,,,0,91,US,NE
2020-06-19,,,0,91,US,NE
2020-06-20,,,0,91,US,NE
2020-06-21,,,0,91,US,NE
2020-06-22,,,0,91,US,NE
2020-06-23,,,0,91,US,NE
2020-06-24,,,0,91,US,NE
2020-06-25,,,0,91,US,NE
2020-06-26,,,0,91,US,NE
2020-06-27,,,0,91,US,NE
2020-06-28,,,0,91,US,NE
2020-06-29,,,0,91,US,NE
2020-06-30,,,0,91,US,NE
2020-02-29,,,,,US,NH
2020-03-01,,,,,US,NH
2020-03-02,,,,,US,NH
2020-03-03,,,,,US,NH
2020-03-04,,,,,US,NH
2020-03-05,,,,,US,NH
2020-03-06,,,,,US,NH
2020-03-07,,,,,US,NH
2020-03-08,,,,,US,NH
2020-03-09,,,,,US,NH
2020-03-10,,,,,US,NH
2020-03-11,,,,,US,NH
2020-03-12,,,,,US,NH
2020-03-13,,,,,US,NH
2020-03-14,,,,,US,NH
2020-03-15,,,,,US,NH
2020-03-16,,,,,US,NH
2020-03-17,,,,,US,NH
2020-03-18,,,,,US,NH
2020-03-19,,,,,US,NH
2020-03-20,,,,,US,NH
2020-03-21,,,,,US,NH
2020-03-22,,,,,US,NH
2020-03-23,,,,,US,NH
2020-03-24,1,1,,,US,NH
2020-03-25,0,1,,,US,NH
2020-03-26,0,1,,,US,NH
2020-03-27,0,1,,,US,NH
2020-03-28,1,2,,,US,NH
2020-03-29,0,2,,,US,NH
2020-03-30,1,3,,,US,NH
2020-03-31,0,3,,,US,NH
2020-04-01,1,4,,,US,NH
2020-04-02,,,2,6,US,NH
2020-04-03,,,2,8,US,NH
2020-04-04,,,2,10,US,NH
2020-04-05,,,2,12,US,NH
2020-04-06,,,2,14,US,NH
2020-04-07,,,2,16,US,NH
2020-04-08,,,2,18,US,NH
2020-04-09,,,2,20,US,NH
2020-04-10,,,2,22,US,NH
2020-04-11,,,2,24,US,NH
2020-04-12,,,2,26,US,NH
2020-04-13,,,2,28,US,NH
2020-04-14,,,2,30,US,NH
2020-04-15,,,2,32,US,NH
2020-04-16,,,2,34,US,NH
2020-04-17,,,1,35,US,NH
2020-04-18,,,1,36,US,NH
2020-04-19,,,1,37,US,NH
2020-04-20,,,1,38,US,NH
2020-04-21,,,1,39,US,NH
2020-04-22,,,1,40,US,NH
2020-04-23,,,1,41,US,NH
2020-04-24,,,1,42,US,NH
2020-04-25,,,1,43,US,NH
2020-04-26,,,1,44,US,NH
2020-04-27,,,1,45,US,NH
2020-04-28,,,1,46,US,NH
2020-04-29,,,1,47,US,NH
2020-04-30,,,1,48,US,NH
2020-05-01,,,1,49,US,NH
2020-05-02,,,1,50,US,NH
2020-05-03,,,1,51,US,NH
2020-05-04,,,1,52,US,NH
2020-05-05,,,1,53,US,NH
2020-05-06,,,1,54,US,NH
2020-05-07,,,1,55,US,NH
2020-05-08,,,1,56,US,NH
2020-05-09,,,1,57,US,NH
2020-05-10,,,1,58,US,NH
2020-05-11,,,1,59,US,NH
2020-05-12,,,1,60,US,NH
2020-05-13,,,1,61,US,NH
2020-05-14,,,1,62,US,NH
2020-05-15,,,1,63,US,NH
2020-05-16,,,1,64,US,NH
2020-05-17,,,1,65,US,NH
2020-05-18,,,1,66,US,NH
2020-05-19,,,1,67,US,NH
2020-05-20,,,1,68,US,NH
2020-05-21,,,1,69,US,NH
2020-05-22,,,1,70,US,NH
2020-05-23,,,1,71,US,NH
2020-05-24,,,1,72,US,NH
2020-05-25,,,1,73,US,NH
2020-05-26,,,1,74,US,NH
2020-05-27,,,1,75,US,NH
2020-05-28,,,0,75,US,NH
2020-05-29,,,0,75,US,NH
2020-05-30,,,0,75,US,NH
2020-05-31,,,0,75,US,NH
2020-06-01,,,0,75,US,NH
2020-06-02,,,0,75,US,NH
2020-06-03,,,0,75,US,NH
2020-06-04,,,0,75,US,NH
2020-06-05,,,0,75,US,NH
2020-06-06,,,0,75,US,NH
2020-06-07,,,0,75,US,NH
2020-06-08,,,0,75,US,NH
2020-06-09,,,0,75,US,NH
2020-06-10,,,0,75,US,NH
2020-06-11,,,0,75,US,NH
2020-06-12,,,0,75,US,NH
2020-06-13,,,0,75,US,NH
2020-06-14,,,0,75,US,NH
2020-06-15,,,0,75,US,NH
2020-06-16,,,0,75,US,NH
2020-06-17,,,0,75,US,NH
2020-06-18,,,0,75,US,NH
2020-06-19,,,0,75,US,NH
2020-06-20,,,0,75,US,NH
2020-06-21,,,0,75,US,NH
2020-06-22,,,0,75,US,NH
2020-06-23,,,0,75,US,NH
2020-06-24,,,0,75,US,NH
2020-06-25,,,0,75,US,NH
2020-06-26,,,0,75,US,NH
2020-06-27,,,0,75,US,NH
2020-06-28,,,0,75,US,NH
2020-06-29,,,0,75,US,NH
2020-06-30,,,0,75,US,NH
2020-02-16,,,,,US,NJ
2020-02-17,,,,,US,NJ
2020-02-18,,,,,US,NJ
2020-02-19,,,,,US,NJ
2020-02-20,,,,,US,NJ
2020-02-21,,,,,US,NJ
2020-02-22,,,,,US,NJ
2020-02-23,,,,,US,NJ
2020-02-24,,,,,US,NJ
2020-02-25,,,,,US,NJ
2020-02-26,,,,,US,NJ
2020-02-27,,,,,US,NJ
2020-02-28,,,,,US,NJ
2020-02-29,,,,,US,NJ
2020-03-01,,,,,US,NJ
2020-03-02,,,,,US,NJ
2020-03-03,,,,,US,NJ
2020-03-04,,,,,US,NJ
2020-03-05,,,,,US,NJ
2020-03-06,,,,,US,NJ
2020-03-07,,,,,US,NJ
2020-03-08,,,,,US,NJ
2020-03-09,,,,,US,NJ
2020-03-10,,,,,US,NJ
2020-03-11,1,1,,,US,NJ
2020-03-12,0,1,,,US,NJ
2020-03-13,0,1,,,US,NJ
2020-03-14,0,1,,,US,NJ
2020-03-15,1,2,,,US,NJ
2020-03-16,0,2,,,US,NJ
2020-03-17,1,3,,,US,NJ
2020-03-18,2,5,,,US,NJ
2020-03-19,4,9,,,US,NJ
2020-03-20,2,11,,,US,NJ
2020-03-21,5,16,,,US,NJ
2020-03-22,4,20,,,US,NJ
2020-03-23,7,27,,,US,NJ
2020-03-24,17,44,,,US,NJ
2020-03-25,18,62,,,US,NJ
2020-03-26,19,81,,,US,NJ
2020-03-27,27,108,,,US,NJ
2020-03-28,32,140,,,US,NJ
2020-03-29,21,161,,,US,NJ
2020-03-30,37,198,,,US,NJ
2020-03-31,69,267,,,US,NJ
2020-04-01,88,355,,,US,NJ
2020-04-02,,,102,457,US,NJ
2020-04-03,,,124,581,US,NJ
2020-04-04,,,148,729,US,NJ
2020-04-05,,,174,903,US,NJ
2020-04-06,,,201,1104,US,NJ
2020-04-07,,,229,1333,US,NJ
2020-04-08,,,260,1593,US,NJ
2020-04-09,,,290,1883,US,NJ
2020-04-10,,,314,2197,US,NJ
2020-04-11,,,328,2525,US,NJ
2020-04-12,,,329,2854,US,NJ
2020-04-13,,,320,3174,US,NJ
2020-04-14,,,300,3474,US,NJ
2020-04-15,,,274,3748,US,NJ
2020-04-16,,,244,3992,US,NJ
2020-04-17,,,214,4206,US,NJ
2020-04-18,,,184,4390,US,NJ
2020-04-19,,,158,4548,US,NJ
2020-04-20,,,134,4682,US,NJ
2020-04-21,,,113,4795,US,NJ
2020-04-22,,,96,4891,US,NJ
2020-04-23,,,82,4973,US,NJ
2020-04-24,,,70,5043,US,NJ
2020-04-25,,,61,5104,US,NJ
2020-04-26,,,53,5157,US,NJ
2020-04-27,,,47,5204,US,NJ
2020-04-28,,,41,5245,US,NJ
2020-04-29,,,36,5281,US,NJ
2020-04-30,,,31,5312,US,NJ
2020-05-01,,,27,5339,US,NJ
2020-05-02,,,24,5363,US,NJ
2020-05-03,,,21,5384,US,NJ
2020-05-04,,,18,5402,US,NJ
2020-05-05,,,16,5418,US,NJ
2020-05-06,,,14,5432,US,NJ
2020-05-07,,,12,5444,US,NJ
2020-05-08,,,11,5455,US,NJ
2020-05-09,,,9,5464,US,NJ
2020-05-10,,,8,5472,US,NJ
2020-05-11,,,7,5479,US,NJ
2020-05-12,,,6,5485,US,NJ
2020-05-13,,,5,5490,US,NJ
2020-05-14,,,5,5495,US,NJ
2020-05-15,,,4,5499,US,NJ
2020-05-16,,,4,5503,US,NJ
2020-05-17,,,3,5506,US,NJ
2020-05-18,,,3,5509,US,NJ
2020-05-19,,,2,5511,US,NJ
2020-05-20,,,2,5513,US,NJ
2020-05-21,,,2,5515,US,NJ
2020-05-22,,,2,5517,US,NJ
2020-05-23,,,1,5518,US,NJ
2020-05-24,,,1,5519,US,NJ
2020-05-25,,,1,5520,US,NJ
2020-05-26,,,1,5521,US,NJ
2020-05-27,,,1,5522,US,NJ
2020-05-28,,,1,5523,US,NJ
2020-05-29,,,1,5524,US,NJ
2020-05-30,,,0,5524,US,NJ
2020-05-31,,,0,5524,US,NJ
2020-06-01,,,0,5524,US,NJ
2020-06-02,,,0,5524,US,NJ
2020-06-03,,,0,5524,US,NJ
2020-06-04,,,0,5524,US,NJ
2020-06-05,,,0,5524,US,NJ
2020-06-06,,,0,5524,US,NJ
2020-06-07,,,0,5524,US,NJ
2020-06-08,,,0,5524,US,NJ
2020-06-09,,,0,5524,US,NJ
2020-06-10,,,0,5524,US,NJ
2020-06-11,,,0,5524,US,NJ
2020-06-12,,,0,5524,US,NJ
2020-06-13,,,0,5524,US,NJ
2020-06-14,,,0,5524,US,NJ
2020-06-15,,,0,5524,US,NJ
2020-06-16,,,0,5524,US,NJ
2020-06-17,,,0,5524,US,NJ
2020-06-18,,,0,5524,US,NJ
2020-06-19,,,0,5524,US,NJ
2020-06-20,,,0,5524,US,NJ
2020-06-21,,,0,5524,US,NJ
2020-06-22,,,0,5524,US,NJ
2020-06-23,,,0,5524,US,NJ
2020-06-24,,,0,5524,US,NJ
2020-06-25,,,0,5524,US,NJ
2020-06-26,,,0,5524,US,NJ
2020-06-27,,,0,5524,US,NJ
2020-06-28,,,0,5524,US,NJ
2020-06-29,,,0,5524,US,NJ
2020-06-30,,,0,5524,US,NJ
2020-03-01,,,,,US,NM
2020-03-02,,,,,US,NM
2020-03-03,,,,,US,NM
2020-03-04,,,,,US,NM
2020-03-05,,,,,US,NM
2020-03-06,,,,,US,NM
2020-03-07,,,,,US,NM
2020-03-08,,,,,US,NM
2020-03-09,,,,,US,NM
2020-03-10,,,,,US,NM
2020-03-11,,,,,US,NM
2020-03-12,,,,,US,NM
2020-03-13,,,,,US,NM
2020-03-14,,,,,US,NM
2020-03-15,,,,,US,NM
2020-03-16,,,,,US,NM
2020-03-17,,,,,US,NM
2020-03-18,,,,,US,NM
2020-03-19,,,,,US,NM
2020-03-20,,,,,US,NM
2020-03-21,,,,,US,NM
2020-03-22,,,,,US,NM
2020-03-23,,,,,US,NM
2020-03-24,,,,,US,NM
2020-03-25,1,1,,,US,NM
2020-03-26,0,1,,,US,NM
2020-03-27,0,1,,,US,NM
2020-03-28,0,1,,,US,NM
2020-03-29,1,2,,,US,NM
2020-03-30,0,2,,,US,NM
2020-03-31,2,4,,,US,NM
2020-04-01,1,5,,,US,NM
2020-04-02,,,1,6,US,NM
2020-04-03,,,2,8,US,NM
2020-04-04,,,2,10,US,NM
2020-04-05,,,2,12,US,NM
2020-04-06,,,2,14,US,NM
2020-04-07,,,2,16,US,NM
2020-04-08,,,2,18,US,NM
2020-04-09,,,2,20,US,NM
2020-04-10,,,2,22,US,NM
2020-04-11,,,2,24,US,NM
2020-04-12,,,2,26,US,NM
2020-04-13,,,2,28,US,NM
2020-04-14,,,2,30,US,NM
2020-04-15,,,2,32,US,NM
2020-04-16,,,1,33,US,NM
2020-04-17,,,1,34,US,NM
2020-04-18,,,1,35,US,NM
2020-04-19,,,1,36,US,NM
2020-04-20,,,1,37,US,NM
2020-04-21,,,1,38,US,NM
2020-04-22,,,1,39,US,NM
2020-04-23,,,1,40,US,NM
2020-04-24,,,1,41,US,NM
2020-04-25,,,1,42,US,NM
2020-04-26,,,1,43,US,NM
2020-04-27,,,1,44,US,NM
2020-04-28,,,1,45,US,NM
2020-04-29,,,1,46,US,NM
2020-04-30,,,1,47,US,NM
2020-05-01,,,1,48,US,NM
2020-05-02,,,1,49,US,NM
2020-05-03,,,1,50,US,NM
2020-05-04,,,1,51,US,NM
2020-05-05,,,1,52,US,NM
2020-05-06,,,1,53,US,NM
2020-05-07,,,1,54,US,NM
2020-05-08,,,1,55,US,NM
2020-05-09,,,1,56,US,NM
2020-05-10,,,1,57,US,NM
2020-05-11,,,1,58,US,NM
2020-05-12,,,1,59,US,NM
2020-05-13,,,1,60,US,NM
2020-05-14,,,1,61,US,NM
2020-05-15,,,1,62,US,NM
2020-05-16,,,1,63,US,NM
2020-05-17,,,1,64,US,NM
2020-05-18,,,1,65,US,NM
2020-05-19,,,1,66,US,NM
2020-05-20,,,1,67,US,NM
2020-05-21,,,1,68,US,NM
2020-05-22,,,1,69,US,NM
2020-05-23,,,1,70,US,NM
2020-05-24,,,1,71,US,NM
2020-05-25,,,1,72,US,NM
2020-05-26,,,1,73,US,NM
2020-05-27,,,1,74,US,NM
2020-05-28,,,0,74,US,NM
2020-05-29,,,0,74,US,NM
2020-05-30,,,0,74,US,NM
2020-05-31,,,0,74,US,NM
2020-06-01,,,0,74,US,NM
2020-06-02,,,0,74,US,NM
2020-06-03,,,0,74,US,NM
